"individual","assessment","group","width_0.1","width_0.2","width_0.3","width_0.4","width_0.5","width_0.6","width_0.7","width_0.8","width_0.9","thickness_0.1","thickness_0.2","thickness_0.3","thickness_0.4","thickness_0.5","thickness_0.6","thickness_0.7","thickness_0.8","thickness_0.9","max_length","PC1","PC2","pc1","pc2","assessment_stage"
"Iovita (64)","11","boxgrove",1.16543915885552,1.56911789871062,1.90331540319845,2.00011868684815,2.00554690836122,2.00554690836122,1.93624661371106,1.66592118236031,1.08872029480417,0.227623422114616,0.429010440249408,0.580095939029778,0.649215292962833,0.746199517329633,0.744209169441508,0.708925729606572,0.604341995121478,0.380518328066008,3.05427930468579,-0.186876127132707,-0.386564801368444,-1.82162185861044,-0.778267711248975,"Boxgrove"
"Iovita (65)","11","boxgrove",0.99897647097195,1.35512371172685,1.71692189554326,1.98127576851846,2.12875159963601,2.19421984242183,2.12323848445404,1.88948240073875,1.39964211682121,0.372273102662146,0.585355004445071,0.744546205324293,0.681972348008997,0.605340046979691,0.60244566150916,0.520024589538792,0.436225238772933,0.261459487504662,3.45947977668266,-0.656951753213043,0.0252437515330926,-2.93078292178082,-0.311361543609161,"Boxgrove"
"Iovita (66)","11","boxgrove",1.23738980340793,1.55808647939599,1.76107547754414,1.95579575452173,1.96082183993913,1.80695877345143,1.75783284179098,1.61385981435043,1.21436708956045,0.384414468537761,0.565029279989075,0.698625873019491,0.715325447148293,0.665226724761887,0.611723234834658,0.578324086577054,0.49142144839222,0.294107062812104,3.34153614363697,-0.256939114774194,-0.233666899735149,-1.88439673395833,0.789311340921231,"Boxgrove"
"Iovita (67)","11","boxgrove",0.818330921235549,1.24625755628137,1.45148475441412,1.71170654018328,1.81295959606595,1.86795418370236,1.85205731071371,1.83028861977429,1.37056823875117,0.478338340379197,0.741137997443816,0.767776000830203,0.708628176106667,0.710203541898335,0.704331723947573,0.625993079580081,0.445828519042048,0.274686508038114,3.39133290424533,-0.0796687629633429,0.288891353843401,0.223209967860254,0.281269005294228,"Boxgrove"
"Iovita (68)","11","boxgrove",1.11533116174866,1.4202824667331,1.57889643051728,1.82921676500331,1.99409180630528,1.92583378473872,1.94326658880787,1.84910489358925,1.42273779124989,0.486031488097187,0.620214972939376,0.701117915767375,0.713762837028807,0.67582807324451,0.649310568463254,0.549256094404349,0.430295621566214,0.21766451841281,3.26926459409651,-0.322272035990323,-0.0510725440522386,-1.65877858423801,0.429953736581891,"Boxgrove"
"Iovita (69)","11","boxgrove",1.18712396298669,1.45463063831957,1.6788567525019,1.88137949491194,1.98964398898534,1.98712034110485,1.97563774324858,1.87507037521069,1.43936256864256,0.366812219430517,0.530723149268922,0.611353699050862,0.658167367234117,0.643908756709298,0.667378681997938,0.551543244283038,0.421449196043319,0.327821859676809,3.39052092745029,-0.476652038425564,-0.0182103742115225,-2.30709129076948,-0.667020205892049,"Boxgrove"
"Iovita (70)","11","boxgrove",1.02204167803333,1.39815211764344,1.76528349572899,1.86270631327049,1.82196382160279,1.90120403955705,1.84227894830211,1.71544970426766,1.29163800030831,0.504511019411355,0.631789216522028,0.622473440190294,0.673429614342187,0.578588276988995,0.682633152404863,0.654910299947777,0.444351307196786,0.261515166902883,3.74763580381427,-0.437581179503973,0.223504072445612,-1.68914664289916,-0.710781875228194,"Boxgrove"
"Iovita (71)","11","boxgrove",1.08650201812673,1.37219791139833,1.64492224628875,1.76616879611621,1.84624940860172,1.86458111507431,1.88516408374529,1.70120380124845,1.37219791139833,0.369099797573786,0.579110399794827,0.68963665343949,0.760390608245966,0.769181251115862,0.728336922659396,0.637643216952912,0.455290978883494,0.326004206918932,2.56429484692563,0.249936841260001,-0.436996279509002,-0.102773173577146,1.15815081515238,"Boxgrove"
"Iovita (72)","11","boxgrove",0.780852498367026,1.18438710427512,1.51187875680857,1.65223232218005,1.77216292293091,1.79562760568652,1.67120684959353,1.40078362302124,1.04982728773218,0.513615833650431,0.692932359893869,0.849653265705986,0.815325303896863,0.836182799679621,0.815325303896863,0.66599142784114,0.507677241101173,0.352404772496192,2.76361819121552,0.613361395129355,-0.177020658715978,2.11391394360103,1.7167847819847,"Boxgrove"
"Iovita (73)","11","boxgrove",1.34825777811121,1.58467628653094,1.76451121829097,1.83017057655352,1.86512914272743,1.92059225252258,1.85157149366639,1.74647170177174,1.39576557316806,0.367289038198997,0.598329305668898,0.70813505839465,0.74163701764465,0.720796333964048,0.681467947018396,0.546339643153847,0.392723636024248,0.247174990319399,2.98156232656355,-0.182428784176376,-0.420331489880595,-1.78742811830884,1.61988010812734,"Boxgrove"
"Iovita (74)","11","boxgrove",1.03282361009737,1.46296822393762,1.73753756199987,1.93978542051127,2.03453216503913,2.19585391496749,2.19024759872324,2.03172900691701,1.62989629011023,0.355440449885591,0.540448885945915,0.63281294606997,0.679065055085051,0.682008371113283,0.635756262098203,0.528815779739091,0.437853298676099,0.228317229047172,3.20260815452909,-0.622711545121092,-0.0793809638036928,-2.90357609857417,-0.587929007181297,"Boxgrove"
"Iovita (75)","11","boxgrove",1.09070074174822,1.43201040633627,1.6605531918182,1.8110045553016,1.92377143440772,1.94698393048802,1.93251194219104,1.77632909819399,1.4695516037007,0.410660578803258,0.604098046139056,0.623441792872635,0.670583220097434,0.711993166808579,0.722309831733155,0.623441792872635,0.488895287814625,0.215646954326205,3.21392769803108,-0.249797241689294,-0.0566017406764211,-1.36596519736449,-0.174338202411008,"Boxgrove"
"Iovita (76)","11","boxgrove",1.04607337745908,1.50520574868837,1.6796472640269,1.92375024258642,1.96433811991766,2.00075206660136,1.85970199644315,1.5836468591335,1.17690451396298,0.32052908800239,0.480721667682076,0.611264946899933,0.747853229124571,0.783403603950162,0.756776804991724,0.673586049326981,0.546065271612514,0.329452663869543,2.85122641819818,0.0572139576896308,-0.386631427665103,-0.794523659252073,-0.0261664711372288,"Boxgrove"
"Iovita (77)","11","boxgrove",0.89801050361925,1.14968620829014,1.55245046564124,1.7581969128949,1.9762050171061,2.04977495885135,2.00987261756579,1.8670970526534,1.44334250118854,0.510001799556038,0.677092853689312,0.769159193217969,0.736946365617649,0.68997798472944,0.642801779147036,0.531407743058186,0.437055331893377,0.274328596338211,2.9240934473323,-0.0724079125198042,-0.0776174265228819,-0.730623641259691,0.733310238900263,"Boxgrove"
"Iovita (78)","11","boxgrove",0.864185881572909,1.17365003595143,1.65132386527064,2.00868265886886,2.11847012896427,2.1232133178725,1.98774321515204,1.74005620411488,1.42943517439289,0.424573251053892,0.664277822221103,0.815828492215817,0.801483237956775,0.787137983697734,0.684638828266194,0.503356461944274,0.405484807886619,0.181282366321921,3.63490232918618,-0.551226523827729,0.23183126186208,-1.53634738570768,0.35948367380738,"Boxgrove"
"Iovita (79)","11","boxgrove",0.714088809179584,1.13005468108845,1.47345855505783,1.69212891706537,1.89659625234444,2.00726736160484,2.0214703883333,1.82558111870212,1.36419368606757,0.466871769688109,0.762604098499583,0.806056922847061,0.768369683607177,0.717604409854946,0.664026655562425,0.617620726647643,0.449434390338312,0.272529364354083,3.26247742673618,-0.0848181187346903,0.257770312481523,0.16182309553488,0.423126476931608,"Boxgrove"
"Iovita (80)","11","boxgrove",0.873707364496768,1.31043598127643,1.57057215621964,1.83821225928621,1.94939546098069,2.03268906315001,1.97966130441159,1.79031218476542,1.41399018937882,0.425472724594618,0.551788848004543,0.669225323135157,0.714248891875328,0.709121207657697,0.688485405318452,0.639459741579155,0.501512529578019,0.296530226341517,2.92403065873668,-0.0458560794956481,-0.112991286043868,-0.72250835694361,-0.307612573825135,"Boxgrove"
"Iovita (81)","11","boxgrove",0.888019253393029,1.28845090700447,1.58810006558635,1.83594135523737,2.00350743131062,2.02118146993026,1.91216907905491,1.74878540906722,1.4218831527665,0.406098139275755,0.60361563957466,0.741365207747599,0.770507134021208,0.734349558829878,0.766324727935643,0.634241645427018,0.511872538342928,0.18631944529562,3.26632423650034,-0.199271727047129,0.0829308472639333,-0.567295516815135,0.0146573743748243,"Boxgrove"
"Iovita (82)","11","boxgrove",0.950125109623228,1.23129683147534,1.77923352598133,1.91249595606495,1.9172982057977,1.92450158039681,1.90529258146584,1.82269388606266,1.48341494244435,0.633656852235456,0.68312002448271,0.688162386702091,0.698006998654214,0.732823309216602,0.707851610606338,0.574349068036078,0.435564050759802,0.282132171798659,1.73601327838664,0.527444340872691,-0.974171710135097,-0.461003398722447,2.55091951488553,"Boxgrove"
"Iovita (83)","11","boxgrove",1.38878809455891,1.66210627493184,1.89237165848564,1.97481837420724,1.99945481884594,1.97481837420724,1.80980298016683,1.68186421568169,1.38878809455891,0.34320274858073,0.502973750940629,0.613593826620345,0.646279802675653,0.651280269161726,0.66384241667552,0.596031212620479,0.501632162371195,0.261487808442461,3.00149951761612,-0.304070160276887,-0.533871915187912,-2.81393292959911,0.612024386510826,"Boxgrove"
"Iovita (84)","11","boxgrove",1.04698964744022,1.44334682756406,1.62345848932545,1.81483410021248,1.96795689377186,2.01858890271283,1.93416504639495,1.79230620196121,1.47479666571682,0.418550505628798,0.623197502119298,0.712862998129304,0.771524752981622,0.702491242993819,0.618513483671014,0.55873648633101,0.39089249193417,0.262193508855131,3.0981436307935,-0.242297064481379,-0.15449686323105,-1.50182706749463,0.849222842840892,"Boxgrove"
"Iovita (85)","11","boxgrove",0.828009030519438,1.17666278035671,1.41974319753554,1.74047672716562,1.90241400436732,1.91480360208426,1.87780931030973,1.67695822619427,1.37053380942037,0.413742763195277,0.762745515785135,0.879661437902737,0.79869279930189,0.744771874026757,0.719643675840287,0.554041869736399,0.41740729209747,0.305900912645011,3.14276978707167,0.0627319307559736,0.103410893778557,0.534450932159815,1.44437300737009,"Boxgrove"
"Iovita (86)","11","boxgrove",0.994266404679842,1.38797992878198,1.63115592896271,1.77357427608553,1.96577249407183,2.06120609677002,2.09474761403633,1.94554110270485,1.58949523489781,0.43630592697999,0.676420598203877,0.798607553959713,0.827357425902262,0.710760723024144,0.633961296585019,0.532405035973142,0.378673081835897,0.190734104137378,2.82440871583752,-0.20126678059288,-0.247833537319534,-1.33107852712672,1.71351646499482,"Boxgrove"
"Iovita (87)","11","boxgrove",1.11458399693192,1.40547532236426,1.66144585872924,1.90808113465048,2.11276536363932,2.21407022697333,2.19194220221778,2.06631956167846,1.66836086646535,0.352895894799455,0.565532382684823,0.623733697797078,0.670064249629011,0.641597467782027,0.655888483769987,0.591694161953103,0.389660685929771,0.180596952041393,3.89775936058706,-1.01140689735202,0.387750364489164,-3.29274544454975,-1.64764602107842,"Boxgrove"
"Iovita (88)","11","boxgrove",0.941497490973092,1.1973064617692,1.41125955955239,1.60620614428007,1.80125658973484,1.90501345608698,1.88933048629802,1.76355514580509,1.36400292873134,0.497908325617761,0.644559672253614,0.749459006603622,0.838363788983431,0.818007086475904,0.800870066507834,0.591071397807817,0.432579928284934,0.241995494094573,3.07012309246162,0.135424694023579,0.101346102322737,0.934303348477265,0.642324299016832,"Boxgrove"
"Iovita (89)","11","boxgrove",1.25486012476866,1.56186022251411,1.75687076905741,1.85099082794684,1.89239033498193,1.92047096575908,1.84200058647273,1.60448062653951,1.18771079030156,0.402785016167121,0.50345352255003,0.620215671077947,0.636198322587472,0.672825232296799,0.704901525951332,0.671715325941971,0.551512467714087,0.292904287039138,2.98675800084244,-0.0499164811410489,-0.397411340218534,-1.56362912086885,0.0637314056633955,"Boxgrove"
"Iovita (90)","11","boxgrove",0.765719192189878,1.22027502482968,1.54498194736344,1.81162084360466,2.03881411265592,2.07470455456267,2.0012307253762,1.80129387682961,1.38432143146952,0.593377353222534,0.718993899896178,0.712052823867041,0.659740811842573,0.656185626559356,0.572384830597829,0.492139219919517,0.474701882578028,0.338589074592031,3.0422228352094,-0.142267357029474,-0.0395969936648508,-1.24377259774007,0.236671365224867,"Boxgrove"
"Iovita (91)","11","boxgrove",1.03256560555945,1.34641713701253,1.56676583036163,1.73929517884284,1.92618219662681,1.99678395890076,2.00758187548383,1.87824419333492,1.42544364738975,0.459920051384557,0.650841455584184,0.721680534706108,0.699728726267991,0.692371903980622,0.636127811009446,0.554134840032477,0.403675958413381,0.229960025692279,3.72824768176026,-0.534596189948734,0.335929647802384,-1.57157072516724,-0.372155649411638,"Boxgrove"
"Iovita (92)","11","boxgrove",0.93644584901969,1.36633139779148,1.5442675152666,1.77061645102911,1.98555922541501,2.06489541454565,2.04702576172229,1.90368833375623,1.46100253721735,0.522655661301556,0.574870533381149,0.659783068073691,0.731641884746335,0.697676870869318,0.59844326689281,0.53824408184959,0.452064195892981,0.237755097139117,3.49535478629896,-0.468486837998618,0.214945899864976,-1.68205114794421,-0.744111984854674,"Boxgrove"
"Iovita (93)","11","boxgrove",1.17865133001304,1.59081935202426,1.83662803584042,1.96345903403949,2.06385054654587,2.07707028939222,1.99775183231416,1.82340829299407,1.38741855615083,0.377875223736551,0.56674739133331,0.701693479200433,0.723290088800893,0.712426339729146,0.674730439335614,0.504706221935622,0.367011474664804,0.214526322031246,3.28792020099139,-0.557745600495129,-0.262941375266414,-2.9375851667111,0.725354952885441,"Boxgrove"
"Iovita (94)","11","boxgrove",1.04056181348743,1.46981206371695,1.74687358886509,1.9723981717443,2.04573402954214,2.1625331571908,2.18285189944304,2.08233467783757,1.78212862509084,0.599335615837708,0.665808852080148,0.696354246061998,0.589512647729008,0.593684045145031,0.56327321237015,0.488322620088694,0.312182000166925,0.191480597516178,3.31155130349484,-0.785829990879368,-0.0580229320342677,-3.72984169604961,0.125336379853363,"Boxgrove"
"Iovita (95)","11","boxgrove",0.975778989549086,1.43969989769443,1.91563811373651,1.99434487754369,2.1170270647532,2.07965455777764,2.03435855108995,1.8316490167879,1.45303778887652,0.487427290624668,0.669799842332246,0.782841771558666,0.710605865849727,0.661612225963042,0.620806202445561,0.490068457195379,0.329485529696166,0.179731385136866,3.61047470216159,-0.752556912483751,-0.00099831301705805,-3.16432472057387,0.746727120117522,"Boxgrove"
"Iovita (96)","11","boxgrove",0.63829836902789,1.1098200722278,1.47451750581241,1.88795545891538,2.1095457441378,2.17884137092906,2.20391237298164,1.98076488266279,1.61279731837567,0.542685976106903,0.606842826079943,0.786700014717955,0.722387444235272,0.687038888546243,0.65340325846329,0.603572695377434,0.433525898846949,0.224704695415283,3.17202678143404,-0.363899866092895,0.216320693446306,-1.12276448238907,-0.67193287540423,"Boxgrove"
"Iovita (97)","11","boxgrove",1.42321829279383,1.78242848545511,1.93862408101217,2.08013914218579,2.11889046267539,2.0961422472344,1.99470107721555,1.76774795107168,1.35788330193423,0.280914009282975,0.439093460837795,0.535905633528538,0.610895390243908,0.636685518214802,0.657185363525001,0.636685518214802,0.468983557870729,0.338181319085012,2.6940764449596,-0.356545265079579,-0.813659648999935,-3.74799267317033,0.229532534570506,"Boxgrove"
"Iovita (98)","11","boxgrove",1.05234701883082,1.42214535208535,1.71303213811055,1.94107927001183,2.05807106847294,2.12815031408578,2.10179820106607,1.75111238934232,1.2628743393289,0.414973384145451,0.608994436048767,0.689643485235444,0.731488324041458,0.776228999443043,0.689643485235444,0.603057971027845,0.394123360657333,0.173171028415199,3.51409770872648,-0.555442475073967,0.00911352311332952,-2.26617103307523,-0.0936815878817035,"Boxgrove"
"Iovita (99)","11","boxgrove",1.05185963188066,1.39492874192336,1.66698288597174,1.81331675529336,1.90483205437375,1.90030159402323,1.9299761093191,1.73335413010678,1.29197403045792,0.518397925607601,0.644571246369425,0.749677926501357,0.885025429472972,0.835983196178655,0.673679454121479,0.530063861010175,0.336273419516925,0.214857082123142,3.01388874817965,-0.0753925674879554,-0.249606736541666,-0.721558484585935,1.82958143860448,"Boxgrove"
"Iovita (100)","11","boxgrove",0.901990539853366,1.34651370405132,1.67643323997948,1.94415741841688,2.08906944424562,2.08749088187275,2.04928967244949,1.87406924906181,1.41502331103353,0.349809421826227,0.520767726807185,0.618480737687345,0.70309168087275,0.727401541414825,0.722507998058953,0.60537866999259,0.455730957045269,0.283194089691449,3.27709548606158,-0.410540993964285,0.0236321352442234,-1.74914809322333,-1.04638673898592,"Boxgrove"
"Iovita (101)","11","boxgrove",0.905547285209193,1.29267415266288,1.68277268483534,1.82730365070256,2.05639198538555,2.116365582437,2.03180821362122,1.85458893584759,1.47799797057861,0.412250941894161,0.618376412841242,0.707526354404199,0.71292938116559,0.690776971443886,0.601627029880928,0.540302676139136,0.462228939437031,0.267368779287452,3.21209940964717,-0.364728277766231,-0.0017878619962093,-1.75614448082913,-0.0427648637096704,"Boxgrove"
